Time Start	Time End	Scan #	Type	7.91 nm	8.20 nm	8.51 nm	8.82 nm	9.14 nm	9.47 nm	9.82 nm	10.18 nm	10.55 nm	10.94 nm	11.34 nm	11.76 nm	12.19 nm	12.63 nm	13.10 nm	13.58 nm	14.07 nm	14.59 nm	15.12 nm	15.68 nm	16.25 nm	16.85 nm	17.47 nm	18.11 nm	18.77 nm	19.46 nm	20.17 nm	20.91 nm	21.67 nm	22.47 nm	23.29 nm	24.14 nm	25.03 nm	25.95 nm	26.90 nm	27.88 nm	28.90 nm	29.96 nm	31.06 nm	32.20 nm	33.38 nm	34.60 nm	35.87 nm	37.18 nm	38.54 nm	39.95 nm	41.42 nm	42.94 nm	44.51 nm	46.14 nm	47.83 nm	49.58 nm	51.40 nm	53.28 nm	55.23 nm	57.25 nm	59.35 nm	61.53 nm	63.78 nm	66.12 nm	68.54 nm	71.05 nm	73.65 nm	76.35 nm	79.15 nm	82.05 nm	85.05 nm	88.17 nm	91.40 nm	94.75 nm	98.22 nm	101.82 nm	105.54 nm	109.41 nm	113.42 nm	117.57 nm	121.88 nm	126.35 nm	130.97 nm	135.77 nm	140.75 nm	145.90 nm	151.25 nm	156.79 nm	162.53 nm	168.49 nm	174.66 nm	181.06 nm	187.69 nm	194.56 nm	201.69 nm	209.08 nm	216.74 nm	224.68 nm	232.91 nm	241.44 nm	250.29 nm	259.46 nm	268.96 nm	278.81 nm	289.03 nm	299.61 nm	310.59 nm	321.97 nm	333.76 nm	345.99 nm	358.66 nm	371.80 nm	385.42 nm	399.54 nm	414.18 nm	429.35 nm	445.08 nm	461.38 nm	478.29 nm	495.81 nm	513.97 nm	532.80 nm	552.32 nm	572.55 nm	593.52 nm	615.27 nm	637.80 nm	661.17 nm	685.39 nm	710.50 nm	736.53 nm	763.51 nm	791.48 nm	820.47 nm	850.53 nm	881.68 nm	913.98 nm	947.46 nm	982.17 nm	1018.15 nm	1055.45 nm	1094.11 nm	1134.19 nm	1175.74 nm	1218.81 nm	1263.46 nm	1309.75 nm	1357.73 nm	Cell P [hPa]	Ext. T [°C]	Ext. RH [%]	Ext. 3 []	DMA P-nozzle [Pa]	DMA P [hPa]	DMA T [°C]	Warning	Error	C1/C0	Flow [lpm]	T Con [°C]	T Sat [°C]	T Mes [°C]	T Noz [°C]	T Coo [°C]	T Amb [°C]	I total [A]	I Laser [A]	U_LTrap	diffp [hPa]	Liq	RH dig [%]	T dig [°C]
06/07/2021 04:44:05	06/07/2021 04:47:22	78	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	2.530E-1	7.999E-1	3.324E-1	2.859E-1	0.000E+0	5.217E-1	6.035E-1	5.660E-1	3.845E-1	0.000E+0	2.040E-1	2.541E-1	1.765E+0	1.309E+0	1.105E+0	1.286E+0	8.325E-1	1.234E+0	6.970E-1	8.274E-1	9.671E-1	4.706E-1	1.802E+0	1.608E+0	1.063E+0	9.014E-1	1.915E+0	6.412E-1	2.038E-1	8.524E-1	5.551E-1	1.143E+0	1.757E+0	1.024E+0	1.679E+0	2.000E+0	1.311E+0	2.004E+0	1.212E+0	6.983E-1	1.248E+0	1.556E+0	1.422E+0	4.103E-1	1.270E+0	2.548E+0	7.718E-1	1.787E+0	1.511E+0	9.831E-1	1.131E+0	1.686E+0	1.008E+0	1.048E+0	1.182E+0	2.183E+0	2.032E+0	7.930E-1	6.872E-1	9.671E-1	1.004E+0	1.481E+0	1.503E+0	1.868E+0	1.534E+0	4.237E-1	0.000E+0	1.494E-1	2.200E-1	8.074E-4	6.203E-2	4.544E-1	2.781E-1	0.000E+0	1.451E-1	2.377E-1	4.613E-2	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.409E+2	0.000E+0	0.000E+0	0.000E+0	2.640E+1	8.439E+2	2.370E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.40	 36.13	 30.13	 32.26	 0.721	 0.021	 0.459	     2	000	  0.00	  0.00
06/07/2021 04:47:45	06/07/2021 04:51:02	79	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	5.198E-1	5.336E-1	6.030E-1	1.393E-1	8.765E-1	4.027E-1	2.792E-1	0.000E+0	3.578E-1	0.000E+0	2.132E-1	2.542E-1	5.398E-1	3.312E-1	2.419E-1	4.937E-1	4.949E-1	3.571E-1	4.791E-1	9.091E-2	4.188E-1	8.843E-1	9.707E-1	1.243E+0	1.087E+0	9.468E-1	9.673E-1	5.684E-1	2.220E+0	2.243E+0	4.320E-1	7.453E-1	7.104E-1	5.090E-1	1.404E+0	1.629E+0	1.416E+0	5.905E-1	1.813E+0	1.083E+0	4.231E-1	1.864E+0	1.600E+0	4.574E-1	1.039E+0	1.408E+0	1.221E+0	1.181E+0	1.662E+0	1.260E+0	9.519E-1	1.186E+0	5.918E-1	1.048E+0	1.712E+0	1.561E+0	1.769E+0	1.351E+0	1.637E+0	1.633E+0	7.973E-1	5.777E-1	1.046E+0	9.375E-1	7.471E-1	1.883E+0	1.821E+0	9.915E-1	1.218E+0	7.026E-1	7.368E-1	9.435E-1	3.545E-1	2.200E-1	2.223E-1	2.557E-1	4.544E-1	2.123E-1	0.000E+0	1.068E-1	6.732E-2	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	1.005E-1	2.755E-1	1.725E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.410E+2	0.000E+0	0.000E+0	0.000E+0	2.646E+1	8.440E+2	2.370E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.40	 36.13	 30.13	 32.26	 0.699	 0.020	 0.444	     2	000	  0.00	  0.00
06/07/2021 04:51:25	06/07/2021 04:54:42	80	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.835E-1	8.897E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	9.423E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	3.023E-1	8.679E-1	0.000E+0	0.000E+0	3.373E-1	1.499E-1	6.510E-2	7.044E-1	0.000E+0	0.000E+0	1.405E-1	5.795E-1	7.649E-1	0.000E+0	3.629E-2	6.300E-1	2.918E-1	7.913E-3	8.324E-1	1.316E+0	0.000E+0	8.627E-1	9.284E-1	1.584E+0	1.230E+0	1.626E+0	1.117E+0	1.166E+0	1.389E+0	1.606E+0	1.277E+0	2.029E+0	1.346E+0	1.721E+0	1.069E+0	8.075E-1	4.317E-1	1.593E+0	2.230E+0	1.150E+0	1.485E+0	4.658E-1	1.006E+0	6.419E-1	5.766E-2	8.773E-1	1.843E+0	1.467E+0	2.061E+0	1.136E+0	1.113E+0	1.444E+0	1.034E+0	2.470E+0	3.316E+0	2.538E+0	2.336E+0	2.613E+0	1.411E+0	1.132E+0	1.839E+0	1.578E+0	7.352E-1	4.486E-1	9.141E-1	1.842E+0	9.786E-1	5.324E-1	5.219E-1	1.367E-1	1.861E-1	2.223E-1	4.805E-1	6.201E-1	4.594E-1	3.461E-1	2.350E-1	2.377E-1	2.405E-1	2.433E-1	7.869E-3	9.240E-3	2.517E-1	2.153E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.409E+2	0.000E+0	0.000E+0	0.000E+0	2.729E+1	8.440E+2	2.370E+1	00008	00000	 1.000E+0	 0.305	  9.95	 35.95	 35.40	 36.13	 30.13	 32.26	 0.732	 0.021	 0.449	     2	000	  0.00	  0.00
06/07/2021 04:55:05	06/07/2021 04:58:22	81	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	4.173E-1	0.000E+0	0.000E+0	3.883E-1	0.000E+0	0.000E+0	1.978E-2	3.190E-1	0.000E+0	2.068E-1	9.595E-1	9.883E-1	3.894E-1	2.919E-1	1.016E+0	5.681E-1	1.997E-1	2.602E-1	8.784E-1	3.902E-1	2.227E+0	1.452E+0	1.582E+0	1.776E+0	9.847E-1	7.877E-1	4.648E-1	3.491E-1	1.606E+0	1.350E+0	2.896E-1	7.819E-1	1.072E+0	5.980E-1	8.167E-2	9.355E-1	1.226E+0	1.406E+0	2.784E+0	1.291E+0	9.275E-1	2.827E+0	1.165E+0	4.592E-1	8.478E-1	2.444E-1	1.594E+0	2.040E+0	6.043E-1	0.000E+0	0.000E+0	1.044E+0	1.856E+0	1.579E+0	1.251E+0	2.186E+0	1.730E+0	6.898E-1	6.483E-1	1.468E+0	1.258E+0	9.631E-1	7.856E-1	1.018E+0	9.109E-1	1.271E+0	9.925E-1	6.957E-1	6.091E-1	2.288E-1	5.922E-1	1.775E+0	1.418E+0	3.928E-1	2.297E-1	2.323E-1	2.350E-1	6.732E-2	0.000E+0	2.169E-1	2.461E-1	0.000E+0	4.997E-2	5.093E-1	4.104E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.410E+2	0.000E+0	0.000E+0	0.000E+0	2.656E+1	8.440E+2	2.370E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.40	 36.13	 30.19	 32.32	 0.699	 0.020	 0.444	     2	000	  0.00	  0.00
06/07/2021 04:58:45	06/07/2021 05:02:02	82	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	2.521E-1	2.831E-1	0.000E+0	3.233E-1	7.074E-1	7.531E-2	0.000E+0	0.000E+0	7.542E-2	1.384E-1	1.543E-1	5.140E-1	0.000E+0	9.390E-1	3.484E-1	1.040E+0	1.604E+0	1.188E+0	6.439E-1	1.255E+0	1.467E+0	6.072E-1	6.329E-1	2.032E+0	9.510E-1	1.245E+0	1.862E+0	1.141E+0	7.899E-1	3.471E-1	1.293E+0	1.141E+0	9.829E-1	1.277E+0	0.000E+0	9.924E-1	7.985E-1	8.758E-1	1.105E+0	1.499E+0	1.416E+0	8.233E-1	1.201E+0	2.191E+0	7.752E-1	4.536E-1	2.017E+0	1.028E+0	1.437E+0	9.953E-1	2.222E+0	1.936E+0	1.999E+0	1.408E+0	7.999E-1	7.636E-1	7.986E-1	2.320E+0	2.558E+0	6.503E-1	7.744E-1	1.068E+0	4.805E-1	2.371E-1	1.090E+0	1.064E+0	4.238E-1	5.167E-1	8.462E-1	4.462E-1	7.052E-1	7.859E-1	3.688E-1	2.323E-1	2.350E-1	2.377E-1	2.405E-1	4.602E-1	2.539E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.410E+2	0.000E+0	0.000E+0	0.000E+0	2.632E+1	8.440E+2	2.370E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.40	 36.13	 30.13	 32.26	 0.699	 0.020	 0.454	     2	000	  0.00	  0.00
06/07/2021 05:02:25	06/07/2021 05:05:42	83	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	1.435E-1	4.356E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	6.812E-1	9.572E-2	7.133E-2	6.244E-1	2.343E-1	2.263E-1	4.538E-1	2.167E-1	1.326E+0	8.958E-1	7.212E-1	1.174E+0	6.005E-1	1.308E-1	7.581E-1	8.398E-1	5.749E-1	7.317E-1	1.838E-1	1.094E+0	1.495E+0	3.986E-1	6.536E-1	2.188E+0	1.691E+0	1.606E+0	1.522E+0	1.237E+0	1.428E+0	2.564E+0	1.695E+0	4.204E-1	1.228E+0	1.198E+0	1.150E+0	2.241E+0	1.386E+0	1.721E+0	1.445E+0	3.696E-1	1.307E-1	9.127E-1	2.863E-1	1.041E+0	1.973E+0	9.336E-1	2.446E-1	2.811E-1	6.187E-1	1.096E+0	1.544E+0	1.877E+0	1.436E+0	1.501E+0	1.305E+0	5.816E-1	1.444E+0	1.443E+0	1.597E+0	1.073E+0	5.506E-1	1.282E+0	1.071E+0	8.711E-1	6.939E-1	4.454E-1	4.494E-1	4.543E-1	5.501E-1	5.785E-1	1.798E-1	0.000E+0	1.943E-1	2.433E-1	7.869E-3	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.410E+2	0.000E+0	0.000E+0	0.000E+0	2.651E+1	8.440E+2	2.370E+1	00008	00000	 1.000E+0	 0.305	  9.95	 36.01	 35.40	 36.13	 30.13	 32.19	 0.754	 0.021	 0.468	     2	000	  0.00	  0.00
06/07/2021 05:06:05	06/07/2021 05:09:22	84	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	4.957E-1	1.367E-1	1.222E-1	4.458E-1	0.000E+0	0.000E+0	3.486E-1	5.646E-1	0.000E+0	2.848E-1	2.947E-1	0.000E+0	7.084E-1	8.828E-2	9.820E-2	6.108E-2	0.000E+0	0.000E+0	1.063E+0	9.018E-1	6.341E-1	3.293E-1	9.992E-1	1.378E+0	1.144E+0	6.341E-1	8.388E-1	1.374E+0	2.175E+0	1.577E+0	2.355E+0	2.019E+0	2.024E+0	2.377E+0	1.195E+0	0.000E+0	1.074E+0	2.065E+0	5.168E-1	8.461E-1	1.804E+0	9.789E-1	1.173E+0	5.531E-1	0.000E+0	1.141E+0	2.774E+0	2.208E+0	1.463E+0	6.225E-1	1.410E+0	9.489E-1	8.812E-1	2.249E+0	2.806E+0	1.082E+0	1.976E+0	1.426E+0	1.892E-1	7.777E-1	2.007E+0	1.123E+0	9.113E-1	1.244E+0	1.759E+0	1.431E+0	7.562E-1	8.178E-1	8.145E-1	5.683E-1	6.543E-1	7.217E-1	2.877E-1	8.074E-4	4.805E-1	5.586E-1	1.390E-1	0.000E+0	0.000E+0	0.000E+0	3.887E-1	4.866E-1	1.574E-2	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.410E+2	0.000E+0	0.000E+0	0.000E+0	2.698E+1	8.440E+2	2.370E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.40	 36.13	 30.13	 32.26	 0.699	 0.020	 0.444	     2	000	  0.00	  0.00
06/07/2021 05:09:45	06/07/2021 05:13:02	85	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.929E-1	2.603E-2	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	1.696E-2	4.467E-1	0.000E+0	4.224E-1	1.204E-1	7.544E-2	3.670E-1	1.366E-1	3.207E-1	5.872E-1	4.380E-1	9.352E-1	1.983E-2	2.340E-1	7.936E-1	4.333E-1	4.267E-1	6.837E-1	6.410E-1	6.116E-1	2.345E-1	5.442E-1	9.247E-1	1.084E+0	1.057E+0	0.000E+0	8.704E-1	9.112E-1	1.050E+0	1.134E+0	8.369E-1	2.109E-1	4.978E-1	1.543E+0	1.570E+0	8.867E-1	1.908E+0	1.744E+0	2.584E+0	1.927E+0	1.561E+0	1.836E+0	2.267E+0	2.158E+0	1.995E+0	1.930E+0	1.078E+0	1.480E+0	1.730E+0	1.689E+0	2.300E+0	2.215E+0	1.066E+0	1.290E+0	7.723E-1	3.428E-1	6.802E-1	9.506E-1	1.473E+0	1.236E+0	4.176E-1	1.086E+0	1.292E+0	1.142E+0	4.471E-1	6.133E-1	1.659E+0	1.289E+0	1.238E+0	9.231E-1	8.699E-1	9.394E-1	3.216E-1	2.223E-1	2.247E-1	2.272E-1	1.390E-1	2.372E-1	4.701E-1	1.347E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.410E+2	0.000E+0	0.000E+0	0.000E+0	2.771E+1	8.440E+2	2.370E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.40	 36.13	 30.13	 32.26	 0.710	 0.022	 0.468	     2	000	  0.00	  0.00
06/07/2021 05:13:25	06/07/2021 05:16:42	86	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	1.769E-1	7.465E-1	0.000E+0	0.000E+0	0.000E+0	2.946E-1	2.718E-1	3.375E-1	0.000E+0	0.000E+0	4.597E-1	7.018E-1	1.252E+0	9.128E-1	6.452E-1	5.335E-1	5.469E-1	6.765E-1	1.933E+0	1.246E+0	6.786E-1	1.079E+0	1.076E+0	1.203E+0	2.396E-1	2.088E+0	2.185E+0	2.248E+0	1.072E+0	1.100E+0	1.709E+0	2.191E+0	1.817E+0	8.354E-1	6.758E-1	2.748E+0	1.782E+0	4.737E-1	3.652E-1	6.997E-1	1.550E+0	1.474E+0	2.130E+0	1.732E+0	1.208E+0	1.478E+0	1.215E+0	1.051E+0	1.323E+0	1.048E+0	9.515E-1	1.114E+0	2.492E+0	1.759E+0	5.962E-1	7.886E-1	4.344E-1	2.626E-1	6.339E-1	1.062E+0	8.407E-1	4.634E-1	6.191E-1	4.075E-1	4.635E-1	7.375E-1	2.050E-1	0.000E+0	0.000E+0	3.101E-2	2.886E-1	4.594E-1	3.461E-1	2.350E-1	2.377E-1	4.613E-2	0.000E+0	0.000E+0	9.240E-3	2.517E-1	2.153E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.409E+2	0.000E+0	0.000E+0	0.000E+0	2.716E+1	8.440E+2	2.370E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.40	 36.13	 30.19	 32.26	 0.721	 0.021	 0.459	     2	000	  0.00	  0.00
06/07/2021 05:17:05	06/07/2021 05:20:22	87	DSc.P	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	1.055E+0	1.252E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	5.706E-1	1.252E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	2.877E-1	1.447E-1	0.000E+0	2.272E-1	2.234E-1	2.613E-1	2.439E-1	2.200E-1	0.000E+0	2.719E-1	8.019E-1	8.300E-1	0.000E+0	6.139E-1	1.635E-2	2.366E-1	1.089E+0	1.363E-1	6.436E-1	1.797E-1	1.334E-1	6.415E-1	1.032E+0	3.495E-1	8.431E-1	1.222E+0	9.591E-1	7.670E-1	3.898E-1	1.066E+0	8.755E-1	1.374E+0	1.789E+0	9.623E-1	5.387E-1	4.408E-1	0.000E+0	1.231E+0	1.305E+0	1.494E+0	1.106E+0	9.333E-1	5.870E-1	8.605E-1	1.116E+0	8.124E-1	1.106E+0	1.212E+0	2.260E+0	3.968E-1	5.984E-1	1.140E+0	1.162E+0	3.601E-1	8.519E-1	1.014E+0	1.082E+0	3.249E-1	4.752E-1	9.465E-1	3.120E-1	0.000E+0	6.666E-1	6.372E-1	2.156E-1	3.671E-1	2.538E-1	8.074E-4	2.247E-1	1.657E-1	9.068E-2	3.509E-1	4.700E-1	3.050E-1	4.613E-2	4.339E-1	4.923E-1	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	0.000E+0	8.409E+2	0.000E+0	0.000E+0	0.000E+0	2.667E+1	8.440E+2	2.370E+1	00008	00000	 1.000E+0	 0.305	 10.01	 36.01	 35.40	 36.13	 30.13	 32.26	 0.710	 0.021	 0.459	     2	000	  0.00	  0.00
